"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","bedrooms","price","number_of_reviews"
"1855",4132202,"Centrum-West",52.3745122632507,4.88152772655115,"Apartment","Entire home/apt",2,200,22
"1856",1008320,"Centrum-West",52.3772958960318,4.88674756125235,"Apartment","Entire home/apt",2,200,9
"1857",5951601,"Centrum-West",52.3844873543412,4.88740376068333,"Apartment","Entire home/apt",1,99,2
"1859",12996152,"Centrum-West",52.3695536601073,4.88889443626642,"Apartment","Entire home/apt",1,89,4
"1860",2543110,"Centrum-West",52.3810557999385,4.88028566252956,"Apartment","Entire home/apt",2,210,23
"1861",478660,"Centrum-West",52.3882538907467,4.8919123126453,"Apartment","Entire home/apt",3,300,64
"1864",11914705,"Centrum-West",52.378305204025,4.89273532962769,"Apartment","Entire home/apt",1,88,19
"1865",9506709,"Centrum-West",52.3718635649492,4.87837510248031,"Apartment","Entire home/apt",4,399,13
"1866",12180428,"Centrum-West",52.373755027486,4.88194319981775,"Apartment","Entire home/apt",1,169,0
"1867",10844101,"Centrum-West",52.3843625164721,4.88430358904294,"Apartment","Entire home/apt",1,400,9
"1868",6183845,"Centrum-West",52.3671838316772,4.88753199784233,"House","Private room",1,120,15
"1870",3529623,"Centrum-West",52.3799195737451,4.8865119245427,"Apartment","Private room",1,55,21
"1871",5856125,"Centrum-West",52.3673920784271,4.88338251320874,"Apartment","Entire home/apt",1,160,4
"1872",547678,"Centrum-West",52.3721731567412,4.87707716025365,"Apartment","Entire home/apt",1,174,65
"1873",6150980,"Centrum-West",52.3721692051646,4.87579055553926,"Apartment","Entire home/apt",1,130,10
"1874",11843850,"Centrum-West",52.367426347779,4.8906810364269,"Apartment","Entire home/apt",1,217,13
"1875",12277899,"Centrum-West",52.3804400265309,4.88454124362097,"Apartment","Entire home/apt",1,100,0
"1876",5723681,"Centrum-West",52.3823330441766,4.88584026122073,"Apartment","Entire home/apt",1,94,9
"1878",11097614,"Centrum-West",52.3710471335017,4.8853243199425,"Apartment","Entire home/apt",2,300,6
"1879",4149918,"Centrum-West",52.3753668132472,4.89828761739908,"Apartment","Entire home/apt",2,210,10
"1881",13455937,"Centrum-West",52.3752375026383,4.89247870891141,"Apartment","Entire home/apt",1,120,0
"1882",12014136,"Centrum-West",52.3813937780802,4.88489899172125,"Apartment","Entire home/apt",2,238,9
"1883",6710783,"Centrum-West",52.3728318709308,4.88059908581068,"Apartment","Entire home/apt",1,130,30
"1884",12505637,"Centrum-West",52.3770734270661,4.8979585768038,"Apartment","Private room",1,115,9
"1885",446986,"Centrum-West",52.3690415538965,4.88590266486143,"Apartment","Entire home/apt",1,350,13
"1886",1528318,"Centrum-West",52.3753679810157,4.89991834713433,"Apartment","Entire home/apt",1,146,22
"1887",9674254,"Centrum-West",52.3719943408691,4.87995929328888,"Apartment","Entire home/apt",0,150,24
"1888",2773486,"Centrum-West",52.3796154452268,4.8804551243512,"Apartment","Entire home/apt",1,120,1
"1889",13423056,"Centrum-West",52.3698435279,4.8895979792257,"Apartment","Entire home/apt",1,124,0
"1890",9458118,"Centrum-West",52.3832271220649,4.89248399605875,"House","Entire home/apt",4,220,2
"1891",5311895,"Centrum-West",52.3779986509041,4.88220896537174,"Apartment","Entire home/apt",1,175,21
"1892",1942699,"Centrum-West",52.3736360332779,4.8802497659178,"Apartment","Entire home/apt",1,195,34
"1893",7756807,"Centrum-West",52.3750589465531,4.88302150928421,"Apartment","Entire home/apt",3,451,6
"1894",6295382,"Centrum-West",52.3723432940837,4.88671730429249,"Apartment","Entire home/apt",1,185,10
"1895",9981360,"Centrum-West",52.3797677956803,4.88766613282965,"Apartment","Entire home/apt",2,150,3
"1898",10046802,"Centrum-West",52.3688996574917,4.88365222320353,"Apartment","Entire home/apt",1,165,19
"1899",5393669,"Centrum-West",52.376869466405,4.89258463101151,"Apartment","Private room",1,111,87
"1900",1068301,"Centrum-West",52.3801544116512,4.88896271576276,"Apartment","Entire home/apt",1,105,18
"1901",1155617,"Centrum-West",52.3750062924877,4.87790972117922,"Apartment","Entire home/apt",2,250,49
"1902",13663389,"Centrum-West",52.371127649115,4.89291009891438,"Apartment","Private room",1,120,0
"1903",13421459,"Centrum-West",52.3729287516963,4.88005917526808,"Apartment","Entire home/apt",1,124,0
"1904",3951490,"Centrum-West",52.3743765355259,4.90104062655764,"Apartment","Entire home/apt",1,125,21
"1905",6704007,"Centrum-West",52.3747322466677,4.8920833171716,"Apartment","Entire home/apt",1,391,2
"1906",6332902,"Centrum-West",52.38283746835,4.88794022567074,"Apartment","Entire home/apt",1,150,11
"1907",10111847,"Centrum-West",52.3751000058527,4.89716730332572,"Apartment","Entire home/apt",3,221,1
"1908",10111823,"Centrum-West",52.3764057079877,4.89084316346707,"House","Entire home/apt",2,279,15
"1909",87519,"Centrum-West",52.3726193904194,4.88215052999607,"House","Entire home/apt",2,150,18
"1910",10114525,"Centrum-West",52.3874726801038,4.88918295252206,"House","Entire home/apt",3,300,0
"1911",8803799,"Centrum-West",52.3848218652053,4.89119931553178,"Apartment","Entire home/apt",1,111,9
"1913",1233749,"Centrum-West",52.3738143815777,4.89870349412571,"Apartment","Entire home/apt",1,300,1
"1914",12997446,"Centrum-West",52.3705885228023,4.88074960185723,"Apartment","Entire home/apt",1,139,6
"1915",5133110,"Centrum-West",52.3688600603877,4.88575554666832,"House","Entire home/apt",2,331,1
"1917",6116149,"Centrum-West",52.3758803549282,4.88817800240765,"Apartment","Entire home/apt",3,235,9
"1920",10310392,"Centrum-West",52.375764252157,4.89581291582207,"Apartment","Entire home/apt",1,115,36
"1921",7747731,"Centrum-West",52.3698267496017,4.89027408559291,"Apartment","Entire home/apt",0,120,0
"1922",8413979,"Centrum-West",52.3710012129191,4.89757578744716,"Apartment","Entire home/apt",0,70,20
"1923",2085537,"Centrum-West",52.3750509242535,4.89972314600152,"Apartment","Entire home/apt",2,325,16
"1924",10833989,"Centrum-West",52.3774518505109,4.87957157410736,"Apartment","Entire home/apt",2,181,5
"1925",11358282,"Centrum-West",52.3727428280846,4.89211232801132,"Apartment","Entire home/apt",1,315,0
"1926",12314549,"Centrum-West",52.3784790883306,4.88544616852129,"Apartment","Entire home/apt",2,181,2
"1928",12439354,"Centrum-West",52.3778817785595,4.89526201462093,"Apartment","Entire home/apt",1,190,16
"1930",13520685,"Centrum-West",52.3741142001053,4.89633311113806,"Apartment","Entire home/apt",2,251,0
"1931",151309,"Centrum-West",52.3692426801093,4.88567035349861,"Apartment","Entire home/apt",1,150,72
"1932",12865308,"Centrum-West",52.3737538371452,4.89840320378742,"Apartment","Entire home/apt",2,251,1
"1933",9522962,"Centrum-West",52.3713255555722,4.88930576030206,"Apartment","Entire home/apt",1,150,10
"1934",13487819,"Centrum-West",52.381118163803,4.88530545850982,"Apartment","Entire home/apt",0,99,1
"1936",3755696,"Centrum-West",52.3798888951169,4.88200963043806,"Apartment","Entire home/apt",1,115,57
"1938",5918331,"Centrum-West",52.373380679438,4.87975288772734,"Apartment","Entire home/apt",1,130,5
"1939",1486461,"Centrum-West",52.3783748289514,4.89459864256089,"Apartment","Entire home/apt",1,175,37
"1940",8055455,"Centrum-West",52.3731504794614,4.8786839514572,"Apartment","Entire home/apt",1,120,4
"1941",8146052,"Centrum-West",52.3820786128445,4.88294856260321,"Apartment","Entire home/apt",1,175,4
"1942",9849607,"Centrum-West",52.3824581072609,4.88152394882619,"Apartment","Entire home/apt",2,110,8
"1943",13159115,"Centrum-West",52.3803988927225,4.88836947000819,"Apartment","Entire home/apt",2,230,3
"1944",13290162,"Centrum-West",52.3744988061538,4.89593599032598,"Apartment","Entire home/apt",1,200,1
"1945",9554582,"Centrum-West",52.3767748287514,4.8879908526614,"Apartment","Entire home/apt",4,626,1
"1946",2050115,"Centrum-West",52.3763093205326,4.8876786999066,"Apartment","Entire home/apt",1,130,12
"1947",5064755,"Centrum-West",52.3762322307271,4.88120505186255,"Apartment","Entire home/apt",1,95,38
"1948",1132591,"Centrum-West",52.383253476555,4.88799445301286,"Apartment","Entire home/apt",1,159,28
"1949",13420551,"Centrum-West",52.3811454522431,4.88576498911834,"Apartment","Private room",1,99,4
"1950",13755061,"Centrum-West",52.3747941151692,4.89047834897287,"Apartment","Entire home/apt",1,251,0
"1952",1003572,"Centrum-West",52.3676237771802,4.87811321800332,"Apartment","Entire home/apt",1,160,5
"1953",9064499,"Centrum-West",52.37672548295,4.87845502411437,"Apartment","Entire home/apt",0,90,1
"1954",3559457,"Centrum-West",52.3813851589568,4.88943137354304,"Apartment","Entire home/apt",2,146,48
"1955",1921050,"Centrum-West",52.3713829850253,4.89524842997893,"House","Entire home/apt",1,115,17
"1957",741398,"Centrum-West",52.3703676611311,4.88669221864996,"Apartment","Entire home/apt",1,181,20
"1958",10375175,"Centrum-West",52.3773213577743,4.89502846016148,"Apartment","Entire home/apt",1,111,4
"1959",6890151,"Centrum-West",52.3720107449221,4.89441160993635,"House","Private room",1,120,1
"1961",10899421,"Centrum-West",52.3781304123983,4.88353377688519,"Apartment","Entire home/apt",1,150,1
"1963",3329979,"Centrum-West",52.3789160218787,4.88886534366829,"Apartment","Entire home/apt",1,90,6
"1964",10183150,"Centrum-West",52.3813505120448,4.88253444330797,"Apartment","Entire home/apt",1,150,7
"1965",13553586,"Centrum-West",52.371854129053,4.88309914039017,"Apartment","Entire home/apt",0,129,0
"1966",12597234,"Centrum-West",52.3670793490978,4.88049782516779,"Apartment","Entire home/apt",4,600,0
"1967",3952554,"Centrum-West",52.3840302061945,4.88704307454481,"Apartment","Private room",1,90,0
"1969",5656466,"Centrum-West",52.3759338047336,4.88528067461863,"Apartment","Entire home/apt",1,175,19
"1971",5131430,"Centrum-West",52.383148618844,4.88413797192504,"Apartment","Entire home/apt",1,150,15
"1972",12635291,"Centrum-West",52.3738710490127,4.87888863173787,"Apartment","Entire home/apt",2,346,6
"1973",2575500,"Centrum-West",52.3713989892488,4.88212480046641,"Apartment","Entire home/apt",1,200,6
"1974",7916682,"Centrum-West",52.3811670707185,4.88340916327112,"Apartment","Entire home/apt",1,111,16
"1975",5196845,"Centrum-West",52.3774262102251,4.89322900984637,"Apartment","Entire home/apt",1,200,19
"1977",3361812,"Centrum-West",52.3802789318257,4.88599905189704,"Apartment","Entire home/apt",1,70,45
"1978",12798986,"Centrum-West",52.3681867383367,4.87898459416162,"Apartment","Private room",1,95,4
"1979",1362929,"Centrum-West",52.3804423038041,4.89687032640384,"Apartment","Entire home/apt",2,200,15
"1980",2815820,"Centrum-West",52.3682592868675,4.88697534872877,"Apartment","Entire home/apt",0,130,105
"1981",2411459,"Centrum-West",52.3743118120183,4.89319785451042,"Apartment","Entire home/apt",1,245,13
"1982",5819314,"Centrum-West",52.3783908969328,4.88602568895635,"Apartment","Entire home/apt",1,140,29
"1983",5557164,"Centrum-West",52.3793107330847,4.88340804797957,"House","Entire home/apt",1,155,15
"1984",2672582,"Centrum-West",52.3765657715619,4.87957944480619,"House","Entire home/apt",1,225,33
"1985",2639773,"Centrum-West",52.3706151592076,4.88108093842434,"Apartment","Private room",1,125,75
"1986",11585457,"Centrum-West",52.3750071937716,4.87665234428408,"Apartment","Entire home/apt",1,99,17
"1987",1329032,"Centrum-West",52.3768440205493,4.89875302076604,"Apartment","Entire home/apt",1,165,95
"1988",13256599,"Centrum-West",52.3672392494339,4.88650747479681,"Apartment","Entire home/apt",2,251,1
"1989",4704127,"Centrum-West",52.3879682017955,4.89224862030341,"Apartment","Entire home/apt",0,168,25
"1991",12863352,"Centrum-West",52.3818913910447,4.88507622213028,"Apartment","Entire home/apt",1,125,2
"1992",13125415,"Centrum-West",52.3673361444883,4.88999186401368,"Apartment","Entire home/apt",2,289,5
"1993",5437043,"Centrum-West",52.3717785126799,4.88684274363664,"Apartment","Entire home/apt",2,255,14
"1995",9586347,"Centrum-West",52.3824747129723,4.88876437349922,"Apartment","Entire home/apt",2,276,5
"1996",13520804,"Centrum-West",52.3712094715352,4.89309960281492,"Apartment","Entire home/apt",4,226,0
"1997",544625,"Centrum-West",52.3729850260281,4.88607252266142,"Apartment","Entire home/apt",3,376,14
"1998",1199165,"Centrum-West",52.3714707017485,4.89637157782172,"Apartment","Entire home/apt",2,401,2
"1999",10799462,"Centrum-West",52.3736607429788,4.87886465668285,"House","Entire home/apt",3,171,1
"2000",1591646,"Centrum-West",52.3754590521758,4.89909472970241,"Apartment","Entire home/apt",1,251,10
"2001",9914692,"Centrum-West",52.3832699031529,4.88751753960149,"Apartment","Entire home/apt",2,321,1
"2002",3426614,"Centrum-West",52.3767556064533,4.89830814785496,"Apartment","Entire home/apt",1,120,38
"2003",6474026,"Centrum-West",52.3745157255889,4.87908270160379,"Apartment","Entire home/apt",0,149,81
"2005",10242328,"Centrum-West",52.375908651318,4.88651073044463,"Apartment","Entire home/apt",3,110,2
"2006",11913494,"Centrum-West",52.3736371013508,4.89870815486865,"Apartment","Entire home/apt",3,175,0
"2008",10242308,"Centrum-West",52.3685209874373,4.88155187948928,"Apartment","Entire home/apt",1,120,10
"2009",10045667,"Centrum-West",52.3865589490643,4.88753604461813,"Apartment","Entire home/apt",1,130,28
"2012",2836610,"Centrum-West",52.3790886441512,4.89729285374659,"Apartment","Entire home/apt",1,159,22
"2014",11215207,"Centrum-West",52.3723415479881,4.89503121177869,"Apartment","Entire home/apt",1,139,7
"2015",13748333,"Centrum-West",52.3740397814124,4.90040521350857,"Apartment","Entire home/apt",1,150,0
"2017",4605533,"Centrum-West",52.3745768584496,4.8972342455624,"Apartment","Entire home/apt",0,136,11
"2018",12596838,"Centrum-West",52.3655211853151,4.88039553726742,"Apartment","Entire home/apt",4,600,0
"2019",2541125,"Centrum-West",52.3822254997637,4.88447663310531,"Apartment","Entire home/apt",2,110,44
"2021",5109339,"Centrum-West",52.3753733728163,4.88213762943726,"House","Entire home/apt",0,247,11
"2023",9913868,"Centrum-West",52.379392344882,4.88042727902606,"Apartment","Entire home/apt",1,145,12
"2024",13077418,"Centrum-West",52.3743575496887,4.88499716521431,"House","Entire home/apt",4,426,1
"2025",1132039,"Centrum-West",52.3809410841831,4.8820411521152,"Apartment","Entire home/apt",2,174,3
"2026",8766969,"Centrum-West",52.3752134937828,4.87797678177724,"Apartment","Entire home/apt",1,99,26
"2027",8340979,"Centrum-West",52.3818844875251,4.89051162502931,"Apartment","Private room",1,200,0
"2028",7194093,"Centrum-West",52.37615613215,4.88584324488388,"Apartment","Entire home/apt",1,165,29
"2029",13518299,"Centrum-West",52.3722664401729,4.89395290439366,"Apartment","Private room",1,150,0
"2030",6633038,"Centrum-West",52.3755402494612,4.8784487118898,"House","Entire home/apt",2,300,6
"2031",13649221,"Centrum-West",52.3684231112527,4.88178730784223,"Apartment","Entire home/apt",1,200,0
"2032",2573607,"Centrum-West",52.3713266796289,4.87515592462144,"Apartment","Entire home/apt",1,99,18
"2034",7685403,"Centrum-West",52.3680396257227,4.88315432297962,"Apartment","Entire home/apt",1,261,3
"2035",1524993,"Centrum-West",52.3748238022045,4.88079628134586,"Apartment","Entire home/apt",1,136,33
"2036",10601726,"Centrum-West",52.3798637434506,4.88766600779004,"Apartment","Entire home/apt",2,199,6
"2037",1215355,"Centrum-West",52.3736782497774,4.87798718061369,"Apartment","Entire home/apt",1,82,32
"2038",12829916,"Centrum-West",52.3731374780721,4.88215167140715,"Apartment","Entire home/apt",2,217,4
"2039",13160285,"Centrum-West",52.3757797306406,4.88151970665777,"Apartment","Entire home/apt",0,120,1
"2040",6769269,"Centrum-West",52.3836537374069,4.88559422647609,"Apartment","Private room",1,60,8
"2041",12257298,"Centrum-West",52.3760055804901,4.89571736499011,"Apartment","Private room",1,100,14
"2042",10504773,"Centrum-West",52.3749411418276,4.88864672597037,"House","Entire home/apt",2,150,6
"2044",9062944,"Centrum-West",52.3714946789738,4.89249343570923,"Apartment","Entire home/apt",2,155,56
"2045",1231419,"Centrum-West",52.3708280847991,4.89003308759474,"Apartment","Entire home/apt",1,381,11
"2046",6933015,"Centrum-West",52.3757601365451,4.88229807897732,"Apartment","Entire home/apt",1,115,5
"2047",9816590,"Centrum-West",52.3805346593156,4.89054106888402,"Apartment","Entire home/apt",1,226,8
"2048",5917139,"Centrum-West",52.3852905320513,4.8885617934087,"Apartment","Entire home/apt",1,100,4
"2050",12633855,"Centrum-West",52.3685180336295,4.89136841847083,"Apartment","Entire home/apt",1,120,17
"2051",2285864,"Centrum-West",52.3702688695998,4.88131586255881,"House","Private room",1,78,22
"2052",11748538,"Centrum-West",52.3694079140017,4.8827632817809,"Apartment","Entire home/apt",2,385,0
"2054",11094104,"Centrum-West",52.3671161341271,4.88946313318881,"Apartment","Entire home/apt",0,111,24
"2055",12895396,"Centrum-West",52.3719346132129,4.88968253690923,"Apartment","Entire home/apt",1,160,0
"2057",912768,"Centrum-West",52.3699171047974,4.8892576952414,"Apartment","Entire home/apt",1,175,25
"2058",1229932,"Centrum-West",52.3730699129861,4.88132951983937,"Apartment","Entire home/apt",1,99,25
"2059",1402697,"Centrum-West",52.3803189454751,4.88688548028034,"Apartment","Entire home/apt",1,70,16
"2060",771170,"Centrum-West",52.3730656460665,4.88781392312973,"Apartment","Entire home/apt",1,171,4
"2061",13452385,"Centrum-West",52.3741963782637,4.89783975429354,"Apartment","Entire home/apt",0,150,0
